tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
137,290,0.37512504979859235,107.44827586206897,89.0,1.3517241379310345,3.786206896551724,2319.0
138,290,0.37549473064054484,108.17931034482758,89.5,1.3517241379310345,3.786206896551724,2316.0
139,290,0.37578804398263144,108.90689655172413,90.5,1.3517241379310345,3.786206896551724,2316.0
140,290,0.3763278118112559,109.62758620689655,91.5,1.3517241379310345,3.786206896551724,2321.0
141,290,0.37660582530128917,110.37586206896552,92.0,1.3517241379310345,3.786206896551724,2314.0
142,290,0.3769458158657721,111.1,92.5,1.3517241379310345,3.786206896551724,2316.0
143,290,0.3773306195454405,111.81724137931035,93.0,1.3517241379310345,3.786206896551724,2321.0
144,290,0.37756645235987485,112.55862068965517,94.0,1.3517241379310345,3.786206896551724,2320.0
145,290,0.3779966959358331,113.28965517241379,95.5,1.3517241379310345,3.786206896551724,2324.0
146,290,0.3783678014934291,114.03103448275863,96.0,1.3517241379310345,3.786206896551724,2319.0
147,290,0.3787420570277429,114.7448275862069,96.0,1.3517241379310345,3.786206896551724,2314.0
148,290,0.3791374315530166,115.45862068965518,97.0,1.3517241379310345,3.786206896551724,2310.0
149,290,0.3792922277915333,116.16896551724138,98.0,1.3517241379310345,3.786206896551724,2309.0
150,290,0.37963225987619903,116.86896551724138,98.5,1.3517241379310345,3.786206896551724,2303.0
151,290,0.38008003390718614,117.54827586206896,99.0,1.3517241379310345,3.786206896551724,2319.0
152,290,0.3803119112203185,118.26896551724138,99.5,1.3517241379310345,3.786206896551724,2328.0
153,290,0.3805988905660151,119.03103448275863,100.5,1.3517241379310345,3.786206896551724,2319.0
154,290,0.38090624847960713,119.7551724137931,101.5,1.3517241379310345,3.786206896551724,2318.0
155,290,0.3812418451601951,120.47586206896551,102.0,1.3517241379310345,3.786206896551724,2316.0
156,290,0.38152016923475435,121.18620689655172,103.0,1.3517241379310345,3.786206896551724,2317.0
157,290,0.3819495454682911,121.89310344827587,103.5,1.3517241379310345,3.786206896551724,2327.0
158,290,0.3823699623753927,122.62068965517241,104.5,1.3517241379310345,3.786206896551724,2328.0
159,290,0.38258107920547774,123.36551724137931,105.5,1.3517241379310345,3.786206896551724,2325.0
160,290,0.3828870266825737,124.08620689655173,106.5,1.3517241379310345,3.786206896551724,2322.0
161,290,0.3833003374535311,124.80689655172414,107.5,1.3517241379310345,3.786206896551724,2317.0
162,290,0.3836328154604017,125.51724137931035,108.5,1.3517241379310345,3.786206896551724,2319.0
163,290,0.38381801996147125,126.22413793103448,109.5,1.3517241379310345,3.786206896551724,2328.0
164,290,0.3839805620668116,126.96896551724137,110.5,1.3517241379310345,3.786206896551724,2325.0
165,290,0.3844182844182844,127.71379310344828,111.0,1.3517241379310345,3.786206896551724,2319.0
166,290,0.38463328741557057,128.44137931034481,111.5,1.3517241379310345,3.786206896551724,2317.0
167,290,0.38499548944161127,129.17241379310346,112.5,1.3517241379310345,3.786206896551724,2313.0
168,290,0.3853061243173714,129.8793103448276,113.5,1.3517241379310345,3.786206896551724,2311.0
169,290,0.38565769667520533,130.5758620689655,114.0,1.3517241379310345,3.786206896551724,2316.0
170,290,0.3860782768584187,131.27586206896552,114.5,1.3517241379310345,3.786206896551724,2324.0
171,290,0.38636578999043397,132.00689655172414,115.0,1.3517241379310345,3.786206896551724,2322.0
172,290,0.38660921332286774,132.70344827586206,116.0,1.3517241379310345,3.786206896551724,2331.0
173,290,0.3867161318433783,133.44482758620688,117.0,1.3517241379310345,3.786206896551724,2327.0
