tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
157,129,0.36956177819965197,178.90697674418604,176.0,1.7054263565891472,4.1395348837209305,2587.0
158,129,0.36972707448731934,179.97674418604652,177.0,1.7054263565891472,4.1395348837209305,2588.0
159,129,0.36977275140702986,181.08527131782947,178.0,1.7054263565891472,4.1395348837209305,2588.0
160,129,0.36989712455343243,182.2015503875969,179.0,1.7054263565891472,4.1395348837209305,2591.0
161,129,0.3699846691978716,183.32558139534885,181.0,1.7054263565891472,4.1395348837209305,2588.0
162,129,0.37023519077482886,184.43410852713177,182.0,1.7054263565891472,4.1395348837209305,2585.0
163,129,0.37043638260170975,185.50387596899225,183.0,1.7054263565891472,4.1395348837209305,2582.0
164,129,0.37068276003137496,186.5503875968992,184.0,1.7054263565891472,4.1395348837209305,2590.0
165,129,0.3709119951529172,187.65116279069767,185.0,1.7054263565891472,4.1395348837209305,2597.0
166,129,0.3711311527327531,188.7984496124031,186.0,1.7054263565891472,4.1395348837209305,2589.0
167,129,0.37132776702790055,189.87596899224806,187.0,1.7054263565891472,4.1395348837209305,2584.0
168,129,0.37150819701027255,190.91472868217053,188.0,1.7054263565891472,4.1395348837209305,2584.0
169,129,0.3717975085985687,191.96124031007753,189.0,1.7054263565891472,4.1395348837209305,2592.0
170,129,0.37185519173143217,193.03875968992247,190.0,1.7054263565891472,4.1395348837209305,2594.0
171,129,0.37206206998163854,194.13953488372093,191.0,1.7054263565891472,4.1395348837209305,2594.0
172,129,0.372263564660127,195.2093023255814,192.0,1.7054263565891472,4.1395348837209305,2591.0
173,129,0.372404105055018,196.26356589147287,193.0,1.7054263565891472,4.1395348837209305,2593.0
174,129,0.37251998130155206,197.32558139534885,194.0,1.7054263565891472,4.1395348837209305,2596.0
175,129,0.3726084462751753,198.43410852713177,195.0,1.7054263565891472,4.1395348837209305,2591.0
176,129,0.372780304132329,199.52713178294573,196.0,1.7054263565891472,4.1395348837209305,2586.0
177,129,0.3730956511837662,200.54263565891472,197.0,1.7054263565891472,4.1395348837209305,2589.0
178,129,0.37328058462358416,201.5968992248062,198.0,1.7054263565891472,4.1395348837209305,2594.0
179,129,0.37344360946833266,202.71317829457365,199.0,1.7054263565891472,4.1395348837209305,2592.0
180,129,0.3736885769323977,203.8294573643411,200.0,1.7054263565891472,4.1395348837209305,2587.0
181,129,0.3737644579097566,204.93023255813952,201.0,1.7054263565891472,4.1395348837209305,2588.0
182,129,0.3738102320915067,206.04651162790697,203.0,1.7054263565891472,4.1395348837209305,2588.0
183,129,0.37382482993049276,207.15503875968992,204.0,1.7054263565891472,4.1395348837209305,2588.0
184,129,0.37393347369004254,208.24806201550388,205.0,1.7054263565891472,4.1395348837209305,2591.0
185,129,0.37408203945360624,209.31007751937983,206.0,1.7054263565891472,4.1395348837209305,2596.0
186,129,0.3742131333164844,210.42635658914728,207.0,1.7054263565891472,4.1395348837209305,2596.0
187,129,0.3742558395186924,211.5503875968992,208.0,1.7054263565891472,4.1395348837209305,2591.0
188,129,0.37437528242109375,212.64341085271317,209.0,1.7054263565891472,4.1395348837209305,2591.0
189,129,0.3745479582458629,213.74418604651163,210.0,1.7054263565891472,4.1395348837209305,2594.0
190,129,0.3746110956831166,214.87596899224806,211.0,1.7054263565891472,4.1395348837209305,2589.0
191,129,0.37484700488499245,215.97674418604652,212.0,1.7054263565891472,4.1395348837209305,2594.0
192,129,0.37487195200092555,217.10852713178295,213.0,1.7054263565891472,4.1395348837209305,2592.0
193,129,0.37506612789472193,218.2093023255814,214.0,1.7054263565891472,4.1395348837209305,2594.0
194,129,0.3750533971550927,219.31007751937983,215.0,1.7054263565891472,4.1395348837209305,2595.0
195,129,0.3751640262965541,220.4108527131783,215.0,1.7054263565891472,4.1395348837209305,2593.0
196,129,0.3753822997099501,221.49612403100775,216.0,1.7054263565891472,4.1395348837209305,2591.0
197,129,0.37559947303346786,222.5503875968992,217.0,1.7054263565891472,4.1395348837209305,2594.0
198,129,0.3757498766047097,223.65116279069767,218.0,1.7054263565891472,4.1395348837209305,2596.0
199,129,0.3758898581039245,224.7751937984496,219.0,1.7054263565891472,4.1395348837209305,2590.0
200,129,0.3760599849303347,225.86046511627907,220.0,1.7054263565891472,4.1395348837209305,2586.0
