tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
87,579,0.1711354890030744,31.21761658031088,30.5,1.2867012089810017,4.286701208981002,2010.0
88,586,0.1701362547036759,31.15358361774744,30.0625,1.2849829351535835,4.293515358361775,1997.0
89,591,0.17009196566189363,31.189509306260575,30.25,1.284263959390863,4.297800338409475,1995.0
90,596,0.17218371604410818,31.233221476510067,31.0,1.2835570469798658,4.295302013422819,1994.0
91,600,0.17281831905724623,31.326666666666668,31.0,1.2816666666666667,4.301666666666667,1988.0
92,605,0.17524535532311725,31.36198347107438,31.0,1.28099173553719,4.304132231404958,1984.0
93,610,0.17552021275867263,31.39672131147541,31.0625,1.2819672131147541,4.30327868852459,1983.0
94,612,0.1785585684276297,31.586601307189543,32.0,1.2810457516339868,4.303921568627451,1980.0
95,618,0.18174131266025856,31.555016181229774,32.03125,1.2831715210355987,4.309061488673139,1986.0
96,623,0.18319397636576096,31.582664526484752,32.0625,1.2841091492776886,4.316211878009631,1980.0
97,630,0.18552835940980245,31.503174603174603,32.0,1.2825396825396826,4.326984126984127,1974.0
98,635,0.18867562855797276,31.516535433070867,32.1875,1.2850393700787401,4.329133858267716,1978.0
99,641,0.18898555630050384,31.483619344773793,32.125,1.280811232449298,4.34009360374415,1969.0
100,646,0.19072001245755665,31.492260061919506,32.25,1.2770897832817338,4.352941176470588,1967.0
101,650,0.192593677781446,31.544615384615383,32.3125,1.2769230769230768,4.364615384615385,1952.0
102,658,0.1923608560031131,31.386018237082066,32.0,1.2750759878419453,4.378419452887538,1959.0
103,667,0.19475229762317725,31.193403298350823,31.25,1.2743628185907045,4.376311844077961,1955.0
104,670,0.19581664491800804,31.274626865671642,31.375,1.2716417910447761,4.376119402985075,1953.0
105,673,0.19406624620236337,31.35419762258544,31.125,1.2689450222882614,4.386329866270431,1955.0
106,678,0.19325353690201064,31.3445796460177,31.09375,1.2654867256637168,4.389380530973451,1954.0
107,683,0.19618472632947448,31.334736456808198,31.375,1.2650073206442167,4.3850658857979505,1949.0
108,688,0.19938159054478802,31.317768895348838,32.0,1.2630813953488371,4.386627906976744,1945.0
109,698,0.2008342830675506,31.07073782234957,31.125,1.2664756446991403,4.386819484240688,1941.0
110,701,0.2033201343386419,31.12749643366619,31.25,1.2653352353780314,4.390870185449358,1939.0
111,708,0.20399398712335792,31.00441384180791,31.09375,1.2612994350282485,4.3940677966101696,1937.0
112,715,0.2072477880223103,30.878496503496503,31.0,1.2615384615384615,4.395804195804196,1928.0
113,722,0.20822053767393353,30.745325484764543,31.0625,1.2562326869806095,4.39612188365651,1927.0
114,728,0.21119067486196563,30.65264423076923,31.0625,1.2582417582417582,4.403846153846154,1926.0
115,736,0.21156196693243992,30.47291100543478,31.03125,1.2581521739130435,4.4103260869565215,1921.0
116,737,0.21136565529052503,30.572676390773406,31.0625,1.2550881953867028,4.420624151967435,1922.0
117,742,0.21386789874938944,30.516930592991915,31.0625,1.2533692722371967,4.4245283018867925,1923.0
118,752,0.21565156663146487,30.25606715425532,31.0,1.2539893617021276,4.4361702127659575,1929.0
119,756,0.21886529373826533,30.24661044973545,31.0,1.2513227513227514,4.4298941798941796,1913.0
120,761,0.21905226461910263,30.17665900131406,31.0,1.2496714848883048,4.431011826544021,1920.0
121,765,0.22074042692712773,30.15220588235294,31.0,1.2457516339869281,4.427450980392157,1907.0
122,771,0.22282110315287137,30.037856679636835,31.0,1.2464332036316472,4.422827496757458,1911.0
123,773,0.22287929059827427,30.083198576972833,31.03125,1.2445019404915911,4.426908150064683,1913.0
124,780,0.22272045438245938,29.937099358974358,31.0,1.241025641025641,4.424358974358975,1916.0
125,783,0.22093592497898307,29.95490102171137,31.0,1.236270753512133,4.42911877394636,1903.0
126,782,0.22111874826776798,30.11197250639386,31.03125,1.2314578005115089,4.423273657289003,1906.0
127,784,0.2212375449307538,30.162627551020407,31.0625,1.2270408163265305,4.419642857142857,1904.0
